t,token,payment,value
542,C010D3768,card,2.18
542,,cash,11.99
543,,cash,8.45
543,,cash,1.99
544,C79EB0E14,card,1.42
544,C182397E3,card,1.51
544,CB65A1DB2,card,4.34
544,C54916301,card,4.36
545,CF2C9E8D0,card,21.99
545,C91006EAF,card,8.09
546,C2F38F47E,card,3.89
546,CCD6F7DCD,card,9.09
546,,cash,2.09
546,C09DE496B,card,3.29
547,,cash,8.75
548,C464D5489,card,8.45
548,CE485DA58,card,1.19
548,,cash,2.78
549,,cash,8.87
549,,cash,1.89
549,C5D63B504,card,1.2
549,CFB9A3AD3,card,5.18
549,C99D280A2,card,2.19
549,C38090671,card,5.38
550,,cash,1.19
550,,cash,3.28
550,,cash,3.77
550,CB0E7E13D,card,4.58
550,,cash,2.89
550,CED56EC5B,card,3.29
550,C8B8D722A,card,5.97
550,,cash,4.38
550,,cash,11.95
550,,cash,17.2
551,,cash,3.38
551,,cash,1.89
551,C40DA5874,card,8.39
551,,cash,3.38
551,C7D492792,card,5.79
551,C1B81AD61,card,2.19
551,CB9B83330,card,2.78
551,C57F0B88F,card,9.76
552,,cash,7.78
552,C945F842D,card,4.49
552,C32960DFC,card,1.39
553,CD0CE934B,card,9.08
554,,cash,5.36
555,,cash,2.59
555,,cash,2.0
555,,cash,4.77
555,CE7E3F3C6,card,1.09
555,,cash,1.59
555,,cash,6.58
556,CC2894533,card,16.78
556,C60C1CA82,card,4.98
557,CFEF85051,card,3.89
557,C9D30D620,card,5.38
557,C3B675FFF,card,16.78
557,CD99FA54E,card,1.29
558,,cash,4.37
558,C160EB0EC,card,1.69
558,CB44536BB,card,6.68
558,,cash,3.29
558,CF0B405D9,card,3.18
558,,cash,1.09
558,,cash,1.79
558,CCB5B9736,card,3.98
562,C69921C85,card,11.88
562,C07C96254,card,3.18
563,,cash,1.79
563,C443871F2,card,6.58
563,CE270F741,card,12.59
563,C80A77D10,card,3.78
564,,cash,1.89
564,,cash,2.69
564,C5B4ECE0D,card,5.99
564,CF98557DC,card,1.89
565,C97BDDDAB,card,4.88
566,,cash,2.19
567,CD42CA8C9,card,20.19
567,,cash,6.58
567,C109BB457,card,5.97
567,CAED23A26,card,13.39
567,C4D0A83F5,card,3.29
567,,cash,3.79
568,C89798F13,card,9.96
569,,cash,1.89
569,CC5E89AB1,card,2.38
569,,cash,3.38
569,,cash,4.38
570,,cash,1.69
570,C3EC5757D,card,4.27
570,CDCFDFACC,card,1.59
570,C7B34409B,card,2.38
571,C196CC66A,card,15.46
571,CB7A34C39,card,6.67
571,C55DBD588,card,20.19
572,CF4125B47,card,5.39
572,C924AA116,card,1.8
572,,cash,2.08
572,,cash,7.68
572,,cash,2.52
573,C0B28BBD2,card,12.19
574,CA95F01A1,card,7.78
574,C47978770,card,13.29
575,,cash,1.89
576,C8406929E,card,2.39
576,C223D186D,card,14.95
576,CC0759E3C,card,13.4
576,,cash,2.69
576,CFCE36D5A,card,6.99
576,,cash,13.77
577,C395278F8,card,11.58
577,,cash,3.18
577,C75C14406,card,0.99
577,,cash,4.07
578,,cash,20.44
578,C5068D973,card,1.89
578,,cash,1.99
578,C8CD7A491,card,3.58
579,,cash,12.79
579,,cash,2.19
579,,cash,8.39
579,C05B5BF5D,card,1.09
579,CA3EC052C,card,4.38
579,C42248AFB,card,9.99
579,CE05B104A,card,1.29
580,C7E939619,card,8.09
580,,cash,1.59
580,CBB0165A7,card,2.19
580,,cash,19.3
580,CF77070C5,card,13.27
580,C95A8F694,card,1.59
580,C33DF7C63,card,5.5
580,CD217C232,card,3.18
580,C704E4B81,card,9.99
581,,cash,5.99
581,,cash,11.63
581,C4AF5DCFE,card,1.29
582,,cash,21.79
582,C8764A81C,card,2.69
582,C259B31EB,card,4.18
582,CC3D3B7BA,card,7.36
583,,cash,3.29
583,C004282D8,card,1.98
583,C9E790897,card,1.09
583,C3CB18E66,card,8.39
584,CDAE81435,card,8.39
584,C79209D84,card,5.38
584,C1757E353,card,17.87
584,,cash,1.98
584,C53C6EEF1,card,1.79
584,CF1FD7440,card,13.39
585,C9035FA1F,card,13.7
585,C2E6C43EE,card,3.38
585,,cash,6.58
585,C6ADB4F0C,card,3.07
585,,cash,2.79
585,,cash,14.65
585,C4582A079,card,2.58
585,CE3B929C8,card,9.09
585,C81F1AF87,card,1.89
585,C20283556,card,8.16
586,CBE60BB25,card,23.19
586,,cash,20.56
586,,cash,5.3
586,,cash,2.89
586,,cash,3.58
588,CD5751BB0,card,4.87
588,C73AC610F,card,1.59
589,,cash,1.59
589,CB01B6CAD,card,2.18
590,,cash,4.04
590,,cash,2.89
591,C8AC2C19A,card,14.45
591,C28F94769,card,4.18
591,CC731CD38,card,9.09
591,C656852F7,card,1.79
591,C03A0D846,card,2.69
592,CA1D75E15,card,13.4
592,C400FA7E4,card,3.98
592,CDE462DB3,card,2.19
592,C7C7EB302,card,11.55
592,C1AB538D1,card,3.99
592,CB8EDBEA0,card,18.87
592,C5724047F,card,3.29
592,CF55C8DCE,card,6.58
592,C9393139D,card,19.19
592,C31CB996C,card,6.19
592,CD0021F3B,card,2.58
592,,cash,21.99
593,,cash,12.09
593,,cash,3.29
593,C48E0F9E7,card,4.98
593,,cash,10.36
593,,cash,1.59
593,,cash,4.38
593,CC1BED0A3,card,1.29
593,C5FF55672,card,8.09
593,CFE2DDFC1,card,5.79
593,C9C642590,card,3.09
594,C3A9CAB6F,card,9.0
594,,cash,1.59
594,,cash,18.69
594,C15423C5C,card,3.18
594,CB37A822B,card,2.78
594,C51B10BFA,card,3.87
594,CEFE99149,card,3.48
594,C8E201718,card,1.09
595,C2C589CD7,card,1.09
595,CCA8FE2A6,card,2.19
596,C68C66875,card,11.55
596,,cash,3.29
596,CA5357793,card,1.69
596,C436DFD62,card,2.29
596,,cash,1.09
596,C7FDCC880,card,5.3
597,,cash,6.76
597,CBC4BD42E,card,1.89
597,,cash,13.29
597,CF8BAA34C,card,2.18
598,C96F1291B,card,3.68
598,C3529AEEA,card,8.75
598,CD36034B9,card,8.37
598,C7198BA08,card,8.39
598,,cash,3.38
599,CAE078996,card,4.38
599,,cash,1.89
599,,cash,2.18
600,,cash,10.48
600,,cash,2.59
600,CC51CE621,card,1.79
600,C63536FF0,card,3.29
600,,cash,5.18
600,C9FC27B1E,card,1.89
601,C3DFAC0ED,card,8.16
601,CDC3146BC,card,3.99
602,,cash,2.09
603,,cash,2.09
604,CB6D8DBA9,card,3.89
604,C550F2178,card,6.19
604,,cash,9.47
604,,cash,10.57
605,C2FB6B255,card,8.36
605,,cash,1.29
605,C6C2581F3,card,2.29
605,C0A5C0742,card,1.99
605,CA8948D11,card,3.29
605,,cash,2.58
605,,cash,1.09
605,,cash,4.58
605,C217167DD,card,2.18
606,,cash,1.89
606,,cash,1.09
606,CFC18F8CA,card,3.47
606,,cash,11.55
606,C3887C468,card,20.17
606,CD6BE4A27,card,3.18
606,C74F6D3F6,card,1.09
606,C132D5945,card,3.29
607,CB165DF14,card,2.18
607,,cash,5.69
607,CEDD4AAB2,card,3.6
607,C8C0B3001,card,1.04
607,C2A43B9D0,card,2.27
607,,cash,2.08
607,C66B2857E,card,1.99
607,,cash,7.97
608,,cash,2.09
608,C4158166B,card,6.36
608,CDF909C3A,card,1.09
609,C7DC7E589,card,5.3
609,C1BFE6B58,card,17.17
610,,cash,1.09
610,C586D76E6,card,3.19
610,,cash,1.29
610,C94DC4204,card,3.19
610,C3314CBD3,card,5.56
610,CD14B51A2,card,2.79
610,,cash,1.09
611,C0DBA5CC0,card,6.07
611,CABF2A29F,card,3.78
611,C4A29286E,card,6.19
611,CE861AE3D,card,12.39
611,C8698378C,card,2.19
612,C24D0BD5B,card,1.89
612,,cash,6.38
612,,cash,1.09
613,,cash,2.18
614,,cash,2.09
615,,cash,1.79
615,,cash,2.58
615,C7854E974,card,4.08
615,,cash,3.38
615,,cash,15.18
616,C52FA7A61,card,4.98
616,CF132C030,card,1.89
617,C8F69498F,card,1.09
617,C2DA1CF5E,card,20.98
617,CCBD8552D,card,4.38
618,C6A10DAFC,card,12.18
618,C0847204B,card,2.98
618,CA67FA61A,card,11.29
618,C44B62FE9,card,14.97
618,,cash,9.48
618,C81253B77,card,20.95
619,,cash,4.67
619,CBD940695,card,2.58
619,C5BCC8C64,card,1.89
619,,cash,1.29
619,C983B9B82,card,3.58
620,C3672E151,card,2.09
620,CD4A96720,card,14.79
620,C72E1ECFF,card,1.79
620,,cash,5.48
620,,cash,2.18
620,C4D8741EC,card,6.58
620,,cash,5.27
620,C89F64D0A,card,3.29
620,C282ED2D9,card,13.4
620,CC66558A8,card,2.19
620,,cash,12.47
620,,cash,2.18
621,,cash,14.99
621,C3F433354,card,11.55
622,CDD7BB923,card,1.89
622,C7BB23EF2,card,9.09
622,C19EA8441,card,1.79
622,CB8210A10,card,8.75
623,C565993EF,card,8.75
623,CF49019BE,card,9.19
623,,cash,1.89
623,C30FFE4DC,card,1.09
623,CCF366AAB,card,12.79
623,C6D6EF07A,card,20.99
624,C0BA579C9,card,6.58
624,CA9DDFF98,card,2.98
624,C48144557,card,13.99
624,,cash,6.58
624,,cash,1.79
625,C22BBD644,card,8.39
625,,cash,3.68
625,C5F2AA5E2,card,2.29
626,CFD612BB1,card,2.29
626,C9B99B100,card,25.29
626,,cash,1.29
626,CD808BCAE,card,2.49
626,,cash,5.78
626,C14778BCC,card,1.09
626,,cash,12.87
626,C50E6976A,card,2.19
626,,cash,2.29
627,,cash,8.79
627,C2B8CE847,card,1.49
627,CC9C36E16,card,2.29
627,,cash,1.09
627,C06327DB4,card,2.65
627,CA46AC303,card,16.69
627,,cash,2.19
627,,cash,11.55
628,,cash,1.09
628,,cash,5.38
628,,cash,1.09
628,,cash,1.79
628,,cash,20.47
628,C9626B48B,card,13.39
628,C345D3A5A,card,3.79
628,CD2958029,card,7.67
628,C70CC09F8,card,4.98
628,,cash,6.58
629,,cash,11.99
629,C4B739AD5,card,4.58
629,CE9AAE0A4,card,11.55
629,,cash,4.94
629,C2619EFC2,card,2.98
630,,cash,1.59
630,,cash,3.79
630,C00BF413F,card,1.79
630,C9EF7C68E,card,7.76
632,C3D2E4C5D,card,7.67
632,CDB66D22C,card,22.58
632,C799D5BFB,card,7.07
632,,cash,1.29
633,,cash,13.39
633,C5444ACE8,card,8.56
633,CF27B32A7,card,9.04
633,C90B3B876,card,1.49
634,C2EEA01C5,card,2.19
634,CCD228794,card,5.08
634,C6B590D63,card,1.69
634,,cash,3.78
634,CA7C81881,card,8.09
635,C46009E50,card,13.96
635,CE437E42F,card,8.35
635,,cash,1.04
635,,cash,3.03
635,,cash,12.15
635,,cash,4.51
635,CFB4C44BA,card,7.97
635,,cash,6.06
635,C37BB53D8,card,1.04
635,,cash,3.69
636,C742A5F66,card,13.7
636,C1262A535,card,3.97
637,CB0992A84,card,15.98
637,,cash,1.79
638,,cash,4.58
638,C8B40BFF1,card,3.29
638,,cash,1.59
639,,cash,3.38
639,,cash,2.19
639,,cash,4.28
639,,cash,8.75
639,C408C65DB,card,5.37
639,,cash,10.68
640,,cash,8.39
640,,cash,2.18
640,CB96A7C87,card,3.29
640,C57A2C256,card,1.39
641,CF5D94825,card,1.09
641,C9411D1F4,card,12.48
641,C32485743,card,14.13
641,,cash,11.99
642,C6EB722E1,card,1.69
642,C0CEFA8B0,card,3.78
642,,cash,1.09
643,C495EB7DE,card,4.96
643,CE7953DAD,card,25.77
643,C85CD837C,card,2.09
643,C240408CB,card,1.39
644,,cash,1.69
644,C60731469,card,2.29
644,CFEAB9A38,card,15.89
644,C9CE2E3F7,card,12.08
645,C3B196946,card,1.39
645,,cash,1.79
645,C778874E4,card,1.09
646,,cash,16.08
646,,cash,1.69
646,C522FC9D1,card,3.29
646,,cash,8.39
646,,cash,1.39
646,,cash,2.19
646,CCB0DA09D,card,5.3
647,C6944266C,card,1.89
647,C077CAC3B,card,2.19
647,CA5B3358A,card,1.89
647,C43EBBB59,card,3.78
648,CE2220128,card,1.89
648,C805A86E7,card,2.18
648,,cash,4.68
648,,cash,4.38
648,C5B001BD4,card,1.29
648,CF93761A3,card,29.36
648,C976FE772,card,7.97
648,C35A66CC1,card,2.18
648,CD3DEF290,card,1.09
649,C7215786F,card,2.98
649,C104DFE3E,card,9.05
649,CAE84478D,card,13.39
649,C4CBCCD5C,card,8.76
649,CEAF3532B,card,7.18
649,C892BD8FA,card,1.69
649,,cash,5.68
649,CC59AA418,card,7.78
649,,cash,3.27
649,,cash,4.5
650,CA0403975,card,8.39
651,,cash,22.58
651,,cash,3.29
651,C7AE78A62,card,3.78
652,,cash,2.98
652,CB7569980,card,1.09
652,,cash,12.19
653,CF3C4652E,card,1.09
653,C91FCEAFD,card,26.67
653,,cash,14.79
653,CCE6BF61B,card,5.5
653,,cash,3.78
654,C0ADAC5B9,card,13.36
654,,cash,3.89
654,C4749D0C7,card,3.29
654,,cash,3.98
654,,cash,7.58
655,C21EF2234,card,3.38
655,CC027AB83,card,6.58
655,,cash,4.49
656,CFC96B721,card,2.19
656,C9ACD3CF0,card,3.78
657,,cash,2.39
657,CD73C081E,card,1.69
657,C757491ED,card,1.99
660,C13AB17BC,card,11.95
660,CB1E39D0B,card,2.29
660,C501AE2DA,card,11.57
661,,cash,1.89
661,C8C89EE78,card,18.49
661,C2AC07437,card,9.69
662,,cash,8.37
662,C672F4355,card,1.89
662,C0567C924,card,2.09
662,,cash,1.09
662,C41D6D442,card,4.67
662,CE00D5A11,card,2.58
662,,cash,3.58
662,C1C7C29BF,card,1.09
662,,cash,8.39
662,C58EB34DD,card,3.19
663,CF723BAAC,card,4.82
663,,cash,5.11
663,,cash,2.08
663,,cash,2.46
663,C70019568,card,2.84
663,,cash,3.5
664,CAC6F60F6,card,4.29
664,,cash,1.09
665,CE8DE6C14,card,2.18
666,,cash,3.89
666,,cash,6.38
666,CC385C101,card,3.78
666,,cash,4.37
666,CFFF4CCAF,card,1.09
666,C9E2B527E,card,1.49
667,C3C63DBCD,card,3.78
667,CDA9A219C,card,2.09
667,C78D2A76B,card,3.19
668,C17092D3A,card,8.75
669,,cash,4.47
669,C53783858,card,5.87
669,,cash,3.78
670,C8FE707E6,card,2.18
670,,cash,4.28
670,,cash,5.07
671,C6A8E98D3,card,1.89
671,,cash,9.17
673,,cash,9.19
674,C4534EDC0,card,1.89
674,CE36B739F,card,14.95
674,C81A3F96E,card,3.68
675,C1FDA7F3D,card,1.49
675,CBE12C48C,card,2.65
675,C5C494A5B,card,3.29
676,,cash,4.58
676,,cash,3.18
676,,cash,2.39
676,CD5272507,card,2.39
676,C735FAAD6,card,1.09
676,,cash,1.29
676,CAFCEB674,card,1.09
676,,cash,3.29
676,,cash,12.69
677,,cash,6.39
678,C28AC9130,card,2.18
678,,cash,13.44
679,C651B9C5E,card,2.18
679,C0352E22D,card,3.78
679,CA1896BFC,card,6.58
679,C3FC1F14B,card,2.78
679,CDDF8771A,card,1.89
679,C7C30FCE9,card,1.09
680,C1A6742B8,card,1.09
680,CB89FC877,card,5.1
680,,cash,8.09
680,CF50ED795,card,8.98
681,,cash,3.78
681,,cash,3.48
681,CCFB42882,card,5.58
681,,cash,5.99
681,,cash,14.69
682,,cash,13.94
682,,cash,11.99
683,,cash,1.09
683,C85010EEC,card,8.75
683,C233994BB,card,3.89
683,CC1701A0A,card,12.79
683,C5FA763D9,card,5.77
684,CFDDFE9A8,card,21.99
684,C9C166F67,card,2.29
684,C3A4EF536,card,3.29
685,,cash,1.29
685,C76BDC054,card,2.98
685,C14F44623,card,2.29
685,CB32CCFF2,card,2.58
685,,cash,6.76
686,,cash,4.98
686,,cash,6.18
686,C2C0AA6BE,card,1.69
687,CCA412C0D,card,12.59
687,,cash,10.98
687,C06B03BAB,card,13.78
688,CA4E8817A,card,1.09
688,C431F06C9,card,1.09
688,,cash,3.18
688,C7F8E1257,card,1.29
688,,cash,6.38
689,,cash,12.69
689,C5A346744,card,2.18
689,CF86CED13,card,1.09
689,C96A372E2,card,2.29
689,C34DBF8B1,card,4.78
689,CD3127E00,card,2.29
689,C714AC7DF,card,8.79
689,C0F814DAE,card,1.69
689,CADB9D37D,card,1.69
690,C4BF058CC,card,2.18
690,CEA28DE9B,card,2.18
690,,cash,1.09
690,C2697AA39,card,11.29
690,,cash,18.18
690,C6306B947,card,7.57
690,,cash,8.69
690,C9F7584E5,card,3.29
690,C3DAC0AB4,card,1.09
690,,cash,1.69
690,,cash,2.19
690,,cash,3.27
691,,cash,8.87
691,,cash,1.99
691,CF2F9F09E,card,18.57
691,C9130766D,card,4.98
692,,cash,2.18
692,CCD9F458B,card,2.18
692,C6BD7CB5A,card,1.09
692,,cash,2.29
693,CA846D6F8,card,1.09
693,C467D5CB7,card,8.39
693,CE4B5A206,card,4.38
695,,cash,2.98
696,,cash,4.18
696,CBF5B3773,card,1.09
696,C5D93BCC2,card,8.87
696,CFBCA0291,card,3.38
696,,cash,1.29
697,C38390E3F,card,1.09
697,CD671978E,card,1.09
697,C74A81D5D,card,6.38
697,,cash,14.88
697,,cash,4.38
697,C4F4E6E4A,card,2.88
697,CED86F419,card,1.69
697,C8BBD7DE8,card,14.99
697,C29F5C3A7,card,3.38
697,,cash,1.09
698,,cash,3.6
699,C049B5494,card,5.24
699,CA2D3DA63,card,4.98
699,,cash,7.46
699,CDF42A981,card,5.17
700,,cash,3.19
700,C1BB1B52F,card,14.65
700,CB9E83AFE,card,3.78
700,C5820804D,card,2.19
700,CF657061C,card,4.5
701,,cash,12.38
701,C32C615BA,card,13.4
701,,cash,1.09
701,C6F35E0D8,card,8.45
702,C0D6C6697,card,13.39
702,CABA4EC66,card,9.99
702,C49DB7235,card,1.69
703,CE813FB84,card,8.69
703,,cash,12.09
703,,cash,2.18
703,,cash,6.58
704,C60F1D240,card,1.39
704,CFF28581F,card,9.48
704,C9D60A1EE,card,11.29
704,C3B9727BD,card,12.58
704,,cash,1.09
704,C780632DB,card,1.89
704,,cash,8.09
705,CB4753E79,card,1.09
705,,cash,18.09
705,,cash,1.79
706,C8F1C9356,card,21.09
706,C2D531925,card,1.89
706,CCB8B9EF4,card,2.49
706,C69C2E443,card,1.09
707,,cash,20.36
707,CA631F3E1,card,1.09
708,C446879B0,card,1.59
708,CE2A0FF0F,card,11.99
709,,cash,1.79
709,,cash,14.95
709,,cash,1.09
709,C5B7ED9CB,card,3.29
709,CF9B55F9A,card,5.58
710,C97EDA569,card,6.47
710,,cash,1.09
710,,cash,12.09
710,,cash,8.09
710,C10CBBC15,card,12.74
710,CAF0205E4,card,3.29
710,,cash,1.09
711,,cash,1.69
711,C89A996D1,card,2.19
711,,cash,9.0
711,CC617627F,card,1.49
711,,cash,1.69
712,C0286719D,card,8.39
712,,cash,1.69
712,,cash,2.19
712,,cash,3.18
713,C7B644859,card,16.58
713,,cash,5.17
714,CB7D357E7,card,5.87
715,C560BDDB6,card,14.69
715,CF4422305,card,12.47
715,C927AA8D4,card,4.78
715,,cash,1.09
715,CCEE9B472,card,13.17
716,,cash,4.97
716,C0B588390,card,3.38
717,CA98F096F,card,1.39
717,C47C78F3E,card,2.49
717,,cash,1.39
717,C84369A5C,card,8.45
717,C226DE02B,card,16.78
717,CC0A469FA,card,4.28
718,C5EDCEF49,card,25.37
718,,cash,3.38
718,C9B4BFAD7,card,13.48
718,C398240A6,card,1.09
718,,cash,3.38
719,,cash,9.78
719,C1429D593,card,2.18
719,CB2605B62,card,4.07
719,,cash,7.07
719,CEECF2680,card,13.39
720,,cash,2.18
720,,cash,2.18
720,,cash,2.0
721,,cash,4.97
721,,cash,2.18
721,CA41C0CEA,card,5.59
721,,cash,1.89
722,CE08B1808,card,3.29
722,C7EC261C7,card,1.89
722,C1CFAE796,card,2.19
723,,cash,1.09
723,,cash,2.39
725,,cash,2.19
725,,cash,1.09
725,,cash,1.09
725,CD247CDF0,card,23.48
726,C707E534F,card,3.98
726,C0EB6D91E,card,4.08
726,CACED5EED,card,21.84
726,C4B25A4BC,card,3.12
726,CE95C2A0B,card,20.04
726,C8794B3DA,card,2.08
727,,cash,11.08
727,CC403BF78,card,4.38
727,,cash,3.29
727,,cash,8.39
727,C9EA91055,card,6.07
727,,cash,2.58
727,CDB181FF3,card,8.39
728,C794F6542,card,2.18
728,C1787EB11,card,1.79
728,,cash,11.88
728,C53F6F6BF,card,1.39
728,CF22D7C0E,card,4.78
728,C9065C5DD,card,1.69
729,C2E9C4BAC,card,15.63
729,CCCD4D17B,card,3.18
729,,cash,2.19
729,,cash,9.07
729,,cash,5.47
730,C45B2A827,card,1.29
730,,cash,12.38
730,C8221B745,card,10.36
730,,cash,1.39
730,,cash,5.68
732,,cash,11.54
732,,cash,3.29
732,,cash,11.99
732,,cash,9.94
732,CD5A5E37E,card,1.09
732,C73DC68CD,card,3.29
733,C1214EE9C,card,2.39
733,,cash,1.69
733,C4E83FA3A,card,1.39
733,,cash,3.99
733,C8AF2C958,card,15.49
733,C29294F17,card,3.89
733,CC761D4E6,card,2.29
734,C65985AB5,card,5.89
734,C03D0A004,card,11.74
734,CA20729D3,card,10.18
734,C403FAFA2,card,1.79
734,,cash,1.39
735,,cash,13.94
735,,cash,1.49
737,CB91D866E,card,3.29
737,C57540C3D,card,6.19
737,CF58C958C,card,1.59
737,C93C31B5B,card,6.58
737,,cash,2.18
738,CD032E6F9,card,6.87
738,C6E696C48,card,9.38
738,C0CA1F207,card,1.09
738,,cash,2.18
739,C4910C1A5,card,1.09
739,CE7474774,card,4.58
739,,cash,1.39
739,C23B65292,card,8.17
740,CC1EED861,card,1.69
740,C60255E30,card,2.49
740,CFE5DA78F,card,12.28
741,C9C942D5E,card,1.69
741,C3ACCB32D,card,1.29
741,CD90338FC,card,1.09
741,C773BBE4B,card,3.98
741,C1572041A,card,5.3
742,CB3AA8DE9,card,2.78
743,C51E113B8,card,8.45
743,,cash,1.09
743,C8E501EC6,card,8.98
743,C2C876495,card,14.95
744,,cash,4.98
744,C68F67033,card,47.58
744,C072EF982,card,1.09
745,CA5657F51,card,1.09
745,C439DC520,card,1.09
746,,cash,8.39
746,C800CD04E,card,8.27
746,C1E43561D,card,3.58
746,CBC7BDFEC,card,17.39
746,,cash,3.19
746,CF8EAAB0A,card,9.47
747,C972130D9,card,10.68
747,,cash,2.18
748,CD3903C67,card,12.09
748,C71C88236,card,2.29
749,,cash,1.89
749,,cash,2.78
750,C4C6E1723,card,1.29
750,,cash,4.78
751,C88DDE241,card,1.09
751,C27146810,card,12.88
751,CC54CF1EF,card,1.89
751,C638377BE,card,6.87
752,,cash,1.79
752,C9FF242DC,card,15.98
753,,cash,14.69
753,,cash,3.38
753,C7A99D7C9,card,8.96
753,,cash,3.29
753,,cash,2.58
753,C553F2926,card,1.79
753,,cash,13.4
754,,cash,1.79
754,,cash,1.09
755,CCE1D03E2,card,6.19
756,C6C5589B1,card,2.85
756,C0A8C0F00,card,4.07
757,CA8C494DF,card,14.95
757,C46FB1AAE,card,1.39
757,CE532607D,card,13.4
757,C836AE9CC,card,2.58
757,C21A16F9B,card,15.86
757,,cash,4.38
758,C5E107B39,card,4.29
758,CFC48C088,card,3.29
759,,cash,2.09
759,,cash,7.78
759,CD6EE55E5,card,1.69
760,C7526DBB4,card,1.89
760,,cash,3.58
760,,cash,7.78
760,C4FCC2CA1,card,8.29
760,CEE04B270,card,1.09
760,C8C3B3BCF,card,1.09
761,C2A73819E,card,22.11
761,CC8AA076D,card,5.88
761,C66E28D3C,card,4.45
761,C0519128B,card,1.04
761,,cash,1.23
761,,cash,2.08
762,,cash,6.47
764,C7DF7EDB7,card,10.89
764,,cash,4.38
765,CBA66F8D5,card,5.78
765,,cash,2.19
765,CF6D5C473,card,12.09
765,C950C4DC2,card,11.16
765,C3344D391,card,6.38
766,CD17B5960,card,10.79
766,,cash,14.88
766,C0DEA248E,card,2.18
767,,cash,1.29
767,C4A59302C,card,5.79
767,,cash,2.29
767,C86C83F4A,card,1.09
767,C25008519,card,6.36
767,,cash,7.47
767,C616F90A7,card,11.55
767,,cash,8.79
768,C9DDE9FC5,card,4.48
768,,cash,1.29
768,,cash,8.98
769,,cash,2.39
769,,cash,2.65
769,,cash,11.29
770,C532A422F,card,3.18
770,CF162CBFE,card,1.29
770,,cash,1.89
770,C2DD1D71C,card,21.09
771,,cash,2.18
772,,cash,9.69
772,C08772809,card,2.29
772,CA6AFB1D8,card,2.18
772,,cash,1.09
773,,cash,3.19
773,,cash,4.78
774,C1F8D8884,card,13.29
774,CBDC40E53,card,5.78
774,,cash,1.89
774,CFA331DF1,card,1.09
774,,cash,1.09
774,C36A2E91F,card,4.78
775,CD4D96EEE,card,5.59
775,C7311F4BD,card,3.58
776,C11487A0C,card,3.78
776,,cash,1.09
776,,cash,2.78
777,CEBEFCF79,card,1.69
777,C8A2654C8,card,4.54
777,C285EDA87,card,1.59
778,CC6952056,card,3.19
779,C64CDA625,card,4.54
779,,cash,6.38
779,CA13CB543,card,5.67
780,,cash,1.79
780,CDDAB80E1,card,7.08
780,C7BE206B0,card,3.78
780,,cash,14.69
780,,cash,10.74
781,C56899BAD,card,1.69
781,CF4C0E17C,card,2.49
781,C92F766CB,card,1.49
781,C312FEC9A,card,2.18
782,CCF667269,card,6.16
782,C6D9EF838,card,9.99
782,C0BD541F7,card,4.97
783,,cash,4.78
783,C48444D15,card,6.38
784,,cash,1.09
784,C84B358B3,card,2.39
785,,cash,2.19
785,,cash,22.38
786,,cash,15.49
786,CFD91337F,card,2.18
787,,cash,2.19
787,,cash,1.29
787,,cash,16.18
788,,cash,1.89
788,C14A7938A,card,1.09
788,CB2DE1959,card,2.19
788,C51169F28,card,2.19
788,CEF4DE4E7,card,11.28
788,C8D846AB6,card,1.89
788,C2BBCF005,card,5.79
788,CC9F379D4,card,1.09
789,C682BFFA3,card,4.16
789,C06624572,card,3.02
790,CA49ACAC1,card,14.65
790,,cash,17.5
790,CE109D66F,card,2.19
791,C7F405C3E,card,1.09
792,C1D78A58D,card,4.58
792,CBBAF2B5C,card,3.19
792,C59E7B12B,card,8.67
793,,cash,1.09
793,C9656BC49,card,7.36
793,C348D0218,card,9.19
793,,cash,3.38
793,,cash,19.79
794,C0F349775,card,38.25
794,,cash,1.09
794,C4BA26293,card,2.18
794,,cash,8.76
795,C88116E31,card,1.09
795,C2649F780,card,24.47
795,,cash,1.79
795,,cash,2.18
796,C00EF48FD,card,2.18
796,C9F27CE4C,card,2.19
797,,cash,2.65
797,,cash,3.19
797,,cash,1.09
797,,cash,1.59
799,CB63C2EC7,card,2.49
799,C5474B496,card,1.2
800,CF2AB3A65,card,6.58
800,,cash,2.29
801,C2F1A0983,card,9.19
801,,cash,3.19
801,C6B891521,card,1.89
801,C09C19AF0,card,5.67
801,CA7F8E04F,card,6.38
801,C462F661E,card,1.09
802,,cash,1.29
802,C829E75BC,card,1.89
802,,cash,1.79
802,CBF0D40DA,card,2.29
802,,cash,1.39
803,,cash,4.18
803,C99B4D237,card,24.98
803,C37EB5B86,card,14.69
803,CD623A155,card,3.29
803,C745A2724,card,4.18
803,C1292ACF3,card,12.09
804,,cash,2.89
804,,cash,1.39
804,,cash,8.75
804,,cash,2.18
804,,cash,1.89
804,,cash,3.78
804,C661618AC,card,9.48
805,,cash,1.09
805,,cash,8.48
805,C40BC6D99,card,8.39
806,,cash,2.85
806,,cash,2.78
806,,cash,2.49
806,CB99A4445,card,1.89
807,,cash,1.09
808,,cash,9.99
808,C9441D9B2,card,1.09
808,C32785F01,card,9.99
808,CD0B0A4D0,card,6.19
808,C6EE72AAF,card,3.48
808,C0D1FB07E,card,16.18
809,,cash,3.58
809,,cash,1.09
809,CE7C5056B,card,13.29
809,,cash,2.29
809,C24341089,card,2.09
810,CC26C9658,card,24.99
810,,cash,2.39
810,CFEDA65E6,card,3.29
