t,token,payment,value
539,C9F45BD27,card,12.49
540,C3D7C02F6,card,3.68
540,,cash,4.48
540,C79EB0E14,card,3.19
541,C182397E3,card,1.39
541,CB65A1DB2,card,8.98
541,,cash,3.18
542,,cash,18.48
542,C91006EAF,card,8.39
542,,cash,1.09
542,,cash,6.38
542,C6BA7C39C,card,2.19
542,C09DE496B,card,2.18
543,,cash,8.45
543,,cash,1.99
544,CE485DA58,card,1.42
544,C82BC2017,card,1.51
544,C20F4A9E6,card,4.34
544,CBF2B2FB5,card,4.36
545,C5D63B504,card,21.99
545,CFB9A3AD3,card,8.09
546,C99D280A2,card,3.89
546,C38090671,card,8.75
546,,cash,2.09
546,C7478159F,card,3.29
547,,cash,8.39
548,CB0E7E13D,card,8.45
548,C4F1E668C,card,1.19
548,,cash,2.78
549,,cash,8.87
549,,cash,1.89
549,CC7FC4148,card,1.2
549,C6634C707,card,5.18
549,C046B4CD6,card,2.19
549,CA2A3D2A5,card,5.38
550,C40DA5874,card,4.19
550,CDF12A1C3,card,2.18
550,C7D492792,card,2.78
550,C1B81AD61,card,5.78
551,,cash,3.38
551,,cash,1.89
551,CF6273E5E,card,8.39
551,,cash,3.38
551,C32960DFC,card,3.79
551,CD0CE934B,card,2.19
551,C6F05191A,card,2.78
551,C0D3D9EE9,card,9.76
552,,cash,7.78
552,C49AB6A77,card,4.5
552,CE7E3F3C6,card,1.39
553,C861A7995,card,9.08
554,,cash,5.36
555,,cash,2.59
555,,cash,2.0
555,,cash,4.77
555,C9D30D620,card,1.09
555,,cash,1.59
555,,cash,6.58
556,C77D62B1D,card,16.78
556,C160EB0EC,card,4.98
557,CB44536BB,card,3.29
557,C527DBC0A,card,5.38
557,CF0B405D9,card,16.78
557,C8EEC8BA8,card,1.29
558,,cash,4.37
558,CCB5B9736,card,1.69
558,C69921C85,card,6.68
558,,cash,3.29
558,CA601E823,card,3.18
558,,cash,1.09
558,,cash,1.79
558,C80A77D10,card,3.98
559,,cash,12.17
559,CBD1648BE,card,6.07
562,C5B4ECE0D,card,11.88
562,CF98557DC,card,3.18
563,,cash,1.79
563,C35F4237A,card,6.58
563,CD42CA8C9,card,12.49
563,C72632E98,card,3.78
564,C109BB457,card,1.69
564,CAED23A26,card,5.99
564,C4D0A83F5,card,1.89
564,CEB410944,card,3.38
565,,cash,1.09
565,,cash,3.28
566,,cash,2.19
567,C641FE000,card,20.19
567,,cash,6.58
567,CA08EEFAE,card,5.97
567,C3EC5757D,card,13.39
567,CDCFDFACC,card,3.29
567,,cash,3.79
568,,cash,1.89
569,,cash,1.89
569,C55DBD588,card,2.38
569,,cash,3.38
569,,cash,4.38
570,C308126E5,card,8.09
570,CCEB9ACB4,card,9.16
570,C6CF03203,card,2.38
571,C0B28BBD2,card,15.82
571,CA95F01A1,card,6.67
571,C47978770,card,20.19
572,CE5CE0CCF,card,5.39
572,C8406929E,card,1.8
572,,cash,2.08
572,,cash,7.68
572,,cash,2.52
573,,cash,23.28
573,,cash,6.58
574,C395278F8,card,7.78
574,CD78AFEB7,card,12.49
575,,cash,1.89
576,C13F9CDD5,card,2.39
576,CB23053A4,card,14.95
576,C5068D973,card,13.4
576,,cash,2.69
576,C8CD7A491,card,6.99
576,,cash,13.77
577,CC946B03F,card,17.99
577,C677D398E,card,2.58
577,C05B5BF5D,card,3.18
577,CA3EC052C,card,0.99
577,,cash,4.07
577,CE05B104A,card,5.47
577,,cash,3.28
578,,cash,16.69
578,CBB0165A7,card,1.89
578,,cash,1.99
578,CF77070C5,card,3.58
579,C95A8F694,card,6.58
579,,cash,2.19
579,,cash,8.79
579,C704E4B81,card,1.09
579,C0E86D150,card,4.38
579,CACBD572F,card,9.99
579,C4AF5DCFE,card,1.29
579,CE92C224D,card,11.95
580,C8764A81C,card,8.09
580,,cash,1.59
580,CC3D3B7BA,card,2.19
580,,cash,19.7
580,C004282D8,card,13.97
580,C9E790897,card,1.59
581,,cash,5.94
581,,cash,12.77
581,C79209D84,card,1.29
582,,cash,21.79
582,CB58E6922,card,2.69
582,C53C6EEF1,card,4.18
582,CF1FD7440,card,7.36
583,,cash,3.29
583,C2E6C43EE,card,1.98
583,CCCA4C9BD,card,1.09
583,C6ADB4F0C,card,8.39
584,C0913D4DB,card,8.39
584,CA74A5AAA,card,5.38
584,C4582A079,card,17.87
584,,cash,1.98
584,C81F1AF87,card,1.79
584,C20283556,card,13.39
585,CBE60BB25,card,11.55
585,C5C9700F4,card,6.58
585,,cash,2.89
585,,cash,9.87
585,,cash,8.79
585,,cash,5.08
585,C73AC610F,card,2.58
585,C11E4E6DE,card,9.09
585,CB01B6CAD,card,1.89
586,,cash,1.99
586,CEC8A7BCB,card,0.99
586,,cash,0.99
586,C28F94769,card,2.18
588,CC731CD38,card,4.87
588,C656852F7,card,1.59
589,,cash,1.59
589,CA1D75E15,card,2.18
590,C400FA7E4,card,20.7
590,CDE462DB3,card,6.58
590,,cash,4.04
590,,cash,2.89
591,CB8EDBEA0,card,14.65
591,C5724047F,card,4.18
591,CF55C8DCE,card,9.99
591,C9393139D,card,1.79
591,C31CB996C,card,2.69
592,CD0021F3B,card,13.4
592,C6E39648A,card,3.98
592,C0C71EA59,card,2.19
592,CAAA87028,card,11.55
592,C48E0F9E7,card,3.99
592,CE7177FB6,card,19.07
592,C854FC505,card,3.29
592,C23864AD4,card,6.58
592,CC1BED0A3,card,19.19
592,C5FF55672,card,6.19
592,CFE2DDFC1,card,2.58
592,,cash,21.99
593,,cash,12.09
593,,cash,3.29
593,C770BB68D,card,4.98
593,,cash,10.36
593,,cash,1.59
593,,cash,4.38
593,CEFE99149,card,1.29
593,C8E201718,card,8.45
593,C2C589CD7,card,5.79
593,CCA8FE2A6,card,3.09
593,C68C66875,card,12.49
594,C06FEF1C4,card,10.49
594,,cash,1.59
594,,cash,16.49
594,,cash,6.58
594,C7FDCC880,card,15.89
594,C1E134E5F,card,2.19
595,CBC4BD42E,card,1.09
595,C5A825DFD,card,2.19
596,CF8BAA34C,card,11.55
596,,cash,3.29
596,C3529AEEA,card,1.69
596,CD36034B9,card,2.29
596,,cash,1.09
596,C0FCF03C7,card,5.3
597,,cash,6.76
597,C4C3E0F65,card,1.89
597,,cash,13.29
597,C88AD1A83,card,2.18
598,C26E46052,card,3.68
598,CC51CE621,card,8.75
598,C63536FF0,card,8.37
598,C018BF54F,card,8.39
598,,cash,3.38
599,C3DFAC0ED,card,4.38
599,,cash,1.89
599,,cash,2.18
600,,cash,11.68
600,,cash,2.59
600,C550F2178,card,1.79
600,CF347A737,card,3.89
600,,cash,5.18
600,C2FB6B255,card,1.89
601,CCDED3824,card,8.16
601,C6C2581F3,card,4.29
602,,cash,2.09
603,,cash,2.09
604,C46CB12E0,card,3.89
604,CE50398BF,card,6.19
604,,cash,9.47
604,,cash,10.57
605,,cash,1.29
605,,cash,1.29
605,CFC18F8CA,card,2.29
605,C9A4F7E99,card,1.99
605,C3887C468,card,3.29
606,,cash,1.89
606,,cash,1.09
606,C132D5945,card,3.47
606,,cash,11.55
606,C4F9C24E3,card,20.17
606,CEDD4AAB2,card,3.18
606,C8C0B3001,card,1.09
606,C2A43B9D0,card,3.29
607,,cash,3.22
607,,cash,2.65
607,C04E90ACD,card,1.23
608,,cash,12.08
608,C4158166B,card,6.36
608,CDF909C3A,card,2.65
609,C7DC7E589,card,5.3
609,C1BFE6B58,card,14.27
610,,cash,1.09
610,C586D76E6,card,3.19
610,,cash,1.29
610,C94DC4204,card,3.19
610,C3314CBD3,card,5.56
610,CD14B51A2,card,2.79
610,,cash,1.09
611,C0DBA5CC0,card,6.07
611,CABF2A29F,card,3.78
611,C4A29286E,card,6.19
611,CE861AE3D,card,12.39
611,C8698378C,card,2.19
612,C24D0BD5B,card,1.89
612,,cash,6.38
612,,cash,1.09
613,,cash,2.18
614,,cash,2.09
615,,cash,1.79
615,,cash,2.58
615,C7854E974,card,4.08
615,,cash,3.38
615,,cash,18.18
616,C52FA7A61,card,4.98
616,CF132C030,card,1.89
617,C8F69498F,card,1.09
617,C2DA1CF5E,card,20.98
617,CCBD8552D,card,4.38
618,,cash,4.18
618,C0847204B,card,2.58
618,CA67FA61A,card,5.57
618,,cash,8.39
618,,cash,3.29
618,C81253B77,card,4.67
619,,cash,4.67
619,CBD940695,card,2.58
619,C5BCC8C64,card,1.89
619,,cash,1.29
619,C983B9B82,card,3.58
620,C3672E151,card,2.09
620,CD4A96720,card,14.79
620,C72E1ECFF,card,1.79
620,,cash,5.48
620,,cash,2.18
620,C4D8741EC,card,6.58
620,,cash,5.27
620,C89F64D0A,card,3.29
620,C282ED2D9,card,11.49
620,CC66558A8,card,2.19
620,,cash,12.47
620,,cash,8.29
621,,cash,14.99
621,C3F433354,card,11.55
622,CDD7BB923,card,2.09
622,C7BB23EF2,card,9.09
622,C19EA8441,card,1.79
622,CB8210A10,card,9.18
623,,cash,1.79
623,,cash,2.18
623,C92C89F0D,card,1.89
623,C30FFE4DC,card,2.29
623,CCF366AAB,card,17.88
623,C6D6EF07A,card,16.69
623,C0BA579C9,card,21.49
624,CA9DDFF98,card,6.58
624,C48144557,card,2.98
624,CE64CCB26,card,13.99
624,,cash,6.58
624,,cash,1.79
625,CC0F25C13,card,8.39
625,,cash,3.68
625,CFD612BB1,card,2.29
626,C9B99B100,card,2.29
626,C39D036DF,card,25.29
626,,cash,1.29
626,C763F027D,card,2.49
626,,cash,5.78
626,CB2AE119B,card,1.09
626,,cash,12.87
626,CEF1D1D39,card,2.19
626,,cash,2.29
627,,cash,16.78
627,CC9C36E16,card,1.49
627,C67FBF7E5,card,2.29
627,,cash,1.09
627,CA46AC303,card,2.65
627,C42A148D2,card,16.09
627,,cash,2.19
627,,cash,11.55
628,,cash,1.09
628,,cash,5.38
628,,cash,1.09
628,,cash,1.79
628,C9626B48B,card,20.47
628,C345D3A5A,card,3.89
628,,cash,3.78
628,C70CC09F8,card,6.87
629,,cash,11.99
629,CAD3B1506,card,4.58
629,C4B739AD5,card,11.55
629,,cash,4.94
629,C87E16673,card,4.98
630,,cash,1.29
630,,cash,3.79
630,C6288FB60,card,1.79
630,C00BF413F,card,7.76
632,C9EF7C68E,card,7.67
632,C3D2E4C5D,card,22.38
632,CDB66D22C,card,7.07
632,,cash,1.29
633,,cash,13.39
633,CB60C2719,card,8.56
633,C5444ACE8,card,9.04
633,CF27B32A7,card,1.49
634,C90B3B876,card,2.19
634,C2EEA01C5,card,5.08
634,CCD228794,card,1.69
634,,cash,3.78
634,C09919332,card,8.09
634,,cash,19.19
635,C46009E50,card,13.96
635,CE437E42F,card,8.35
635,,cash,1.04
635,,cash,3.03
635,,cash,11.49
635,,cash,4.51
635,CFB4C44BA,card,7.59
635,,cash,6.06
635,C37BB53D8,card,1.04
635,,cash,3.69
636,C742A5F66,card,2.09
636,,cash,2.69
636,CB0992A84,card,2.69
636,C4ED1B053,card,14.69
636,CED083622,card,13.7
637,C8B40BFF1,card,16.89
637,,cash,1.79
638,,cash,4.58
638,C65E610EE,card,3.29
638,,cash,1.59
639,,cash,3.38
639,,cash,2.19
639,,cash,4.28
639,,cash,8.75
639,C1B33F6C8,card,5.37
639,,cash,10.68
640,,cash,8.39
640,,cash,2.18
640,C9411D1F4,card,3.29
640,C32485743,card,1.39
641,CD080DD12,card,1.09
641,C6EB722E1,card,14.68
641,C0CEFA8B0,card,14.13
641,,cash,1.09
641,C495EB7DE,card,3.09
641,CE7953DAD,card,4.49
642,C85CD837C,card,1.69
642,C240408CB,card,3.78
642,,cash,1.09
642,,cash,12.09
642,,cash,8.09
643,C9CE2E3F7,card,4.96
643,C3B196946,card,3.78
643,CD951EF15,card,2.09
643,C778874E4,card,1.39
644,,cash,1.69
644,CB3F74002,card,2.29
644,C522FC9D1,card,15.89
644,CF0664FA0,card,12.08
645,C8E9ED57F,card,1.39
645,,cash,1.79
645,CCB0DA09D,card,1.09
646,,cash,16.08
646,,cash,1.69
646,CA5B3358A,card,3.29
646,,cash,8.39
646,,cash,1.39
646,,cash,2.19
646,C1E910CB6,card,5.3
647,CBCC99205,card,1.89
647,C5B001BD4,card,2.19
647,CF93761A3,card,1.89
647,C976FE772,card,3.78
648,C35A66CC1,card,1.79
648,CD3DEF290,card,2.18
648,,cash,4.68
648,,cash,4.38
648,CAE84478D,card,1.29
648,C4CBCCD5C,card,29.38
648,CEAF3532B,card,7.97
648,C892BD8FA,card,2.18
648,C27625E49,card,1.09
649,CC59AA418,card,2.98
649,C63D12DD7,card,9.05
649,C0209B3A6,card,12.49
649,CA0403975,card,8.76
649,C3E78BEC4,card,7.18
649,CDCAF0493,card,1.69
649,,cash,5.68
649,C191E1031,card,7.78
649,,cash,3.27
649,,cash,4.5
650,CF3C4652E,card,8.39
651,,cash,20.98
651,,cash,3.29
651,CCE6BF61B,card,1.89
652,,cash,2.98
652,C0ADAC5B9,card,1.09
652,,cash,12.49
653,C4749D0C7,card,1.09
653,CE5805696,card,26.67
653,,cash,14.79
653,C21EF2234,card,5.5
653,,cash,3.78
654,C5E5E3152,card,13.36
654,,cash,3.89
654,C9ACD3CF0,card,3.29
654,,cash,3.98
654,,cash,7.58
655,C757491ED,card,3.38
655,C13AB17BC,card,6.58
655,,cash,4.49
656,C501AE2DA,card,3.89
656,CEE5168A9,card,3.78
657,,cash,2.39
657,C2AC07437,card,1.69
657,CC8F8FD86,card,1.99
660,C672F4355,card,11.95
660,C0567C924,card,2.29
660,CA39E4EF3,card,11.57
661,,cash,1.89
661,CE00D5A11,card,18.49
661,C7E45A3E0,card,9.69
662,,cash,8.37
662,CBAB4AF0E,card,1.89
662,C58EB34DD,card,2.09
662,,cash,1.09
662,C955A007B,card,4.67
662,C339289CA,card,2.58
662,,cash,3.58
662,C70019568,card,1.09
662,,cash,8.39
662,CAC6F60F6,card,3.19
663,C4AA7E645,card,4.82
663,,cash,5.11
663,,cash,2.08
663,,cash,2.46
663,CC385C101,card,2.84
663,,cash,3.5
664,CFFF4CCAF,card,4.29
664,,cash,1.09
665,C3C63DBCD,card,2.18
666,,cash,3.89
666,,cash,6.38
666,C17092D3A,card,3.78
666,,cash,4.37
666,C53783858,card,1.09
666,CF1B0BE17,card,1.49
667,C8FE707E6,card,3.78
667,C2E1F8DB5,card,2.09
667,CCC561304,card,3.19
668,C6A8E98D3,card,8.75
669,,cash,4.47
669,CA6FC6471,card,5.87
669,,cash,3.78
670,CE36B739F,card,2.18
670,,cash,4.28
670,,cash,5.07
671,CBE12C48C,card,1.89
671,,cash,9.17
673,,cash,9.19
674,C98B859F9,card,1.89
674,C36F0DF48,card,13.4
674,CD5272507,card,3.68
675,C735FAAD6,card,1.49
675,C119630A5,card,2.65
675,CAFCEB674,card,3.29
675,C4E053FC3,card,12.09
676,,cash,4.58
676,,cash,3.18
676,,cash,2.39
676,CC6E3168F,card,2.39
676,C651B9C5E,card,1.09
676,,cash,1.29
676,CA1896BFC,card,1.09
676,,cash,3.29
677,,cash,6.39
678,C7C30FCE9,card,2.18
678,,cash,13.44
679,CB89FC877,card,2.18
679,C56D651C6,card,3.78
679,CF50ED795,card,6.58
679,C93455D64,card,2.78
679,C317DA333,card,1.89
679,CCFB42882,card,1.09
680,C6DECAE51,card,1.09
680,C0C233420,card,5.1
680,,cash,8.09
680,C4892034E,card,8.98
680,CE6CA891D,card,1.09
681,,cash,3.78
681,,cash,3.48
681,CC1701A0A,card,5.58
681,,cash,5.99
681,,cash,14.69
682,,cash,13.94
682,,cash,11.99
683,,cash,1.09
683,C76BDC054,card,8.75
683,C14F44623,card,3.89
683,CB32CCFF2,card,1.09
684,C51635541,card,21.99
684,CEF9BDB10,card,2.29
684,C8DD220EF,card,3.29
685,C2C0AA6BE,card,3.57
685,CCA412C0D,card,2.29
685,C6879B5DC,card,2.58
685,,cash,6.76
685,,cash,2.98
686,,cash,4.98
686,,cash,6.18
686,C7F8E1257,card,1.69
687,C1DC69826,card,12.69
687,,cash,10.98
687,C5A346744,card,13.78
688,CF86CED13,card,1.09
688,C96A372E2,card,1.09
688,,cash,3.18
688,CD3127E00,card,1.29
688,,cash,6.38
689,,cash,13.7
689,CADB9D37D,card,2.18
689,C4BF058CC,card,1.09
689,CEA28DE9B,card,2.29
689,C885F246A,card,4.78
689,C2697AA39,card,2.29
689,CC4CE3388,card,8.79
689,C6306B947,card,1.69
689,C013D3F16,card,1.69
690,C9F7584E5,card,2.18
690,C3DAC0AB4,card,2.18
690,,cash,1.09
690,,cash,8.69
690,C18539FA1,card,2.19
690,,cash,16.9
690,C54C16ACF,card,2.39
690,CF2F9F09E,card,4.27
690,,cash,16.68
690,,cash,2.39
690,,cash,1.89
690,,cash,3.27
690,C0A0E5129,card,13.07
691,CA846D6F8,card,1.39
691,C467D5CB7,card,1.09
691,,cash,1.99
691,C82EC2BD5,card,18.57
691,C2124B1A4,card,4.98
691,CBF5B3773,card,4.29
692,,cash,2.18
692,CFBCA0291,card,2.18
692,C9A028860,card,1.09
692,,cash,2.29
692,,cash,1.89
693,C74A81D5D,card,1.09
693,C12DF632C,card,8.39
693,CB117E8FB,card,4.38
693,C4F4E6E4A,card,1.09
695,,cash,2.98
695,C8BBD7DE8,card,6.18
696,,cash,4.18
696,CC82C4976,card,1.09
696,C6664CEC5,card,8.87
696,C049B5494,card,3.38
696,,cash,1.29
697,C410A2032,card,1.09
697,CDF42A981,card,1.09
697,C7D792F50,card,6.38
697,,cash,14.88
697,,cash,4.38
697,C5820804D,card,2.88
697,CF657061C,card,1.69
697,C948F8FEB,card,11.99
697,C32C615BA,card,3.38
697,,cash,1.09
698,,cash,3.6
699,C0D6C6697,card,5.24
699,CABA4EC66,card,4.98
699,,cash,7.46
699,CE813FB84,card,5.17
700,,cash,3.19
700,C2482C722,card,12.45
700,CC2B94CF1,card,3.78
700,C60F1D240,card,2.19
700,CFF28581F,card,4.5
701,,cash,12.38
701,C3B9727BD,card,13.4
701,,cash,1.09
701,C780632DB,card,8.45
702,C163EB8AA,card,1.39
702,CB4753E79,card,2.09
702,C52AD87C8,card,3.78
702,,cash,16.58
703,C8F1C9356,card,22.78
703,,cash,12.09
703,,cash,2.18
703,,cash,6.58
703,C07F96A12,card,4.88
703,CA631F3E1,card,4.38
703,,cash,1.79
703,,cash,4.49
704,C80D744DE,card,1.39
704,C1F0FCAAD,card,9.48
704,CBD46507C,card,11.29
704,C5B7ED9CB,card,13.38
704,,cash,1.09
704,C97EDA569,card,1.89
704,,cash,8.79
705,,cash,12.36
705,C72933646,card,6.19
705,C10CBBC15,card,11.55
706,CAF0205E4,card,21.09
706,C4D3A8BB3,card,1.89
706,CEB711102,card,2.49
706,C89A996D1,card,1.09
706,,cash,3.18
707,,cash,30.47
707,C644FEBCE,card,1.09
708,C0286719D,card,1.59
708,CA0BEF76C,card,11.99
709,,cash,1.79
709,,cash,14.65
709,,cash,1.09
709,C199CCE28,card,3.29
709,CB7D357E7,card,5.58
710,,cash,3.38
710,CF4422305,card,7.78
710,C927AA8D4,card,2.18
710,C30B12EA3,card,2.79
710,,cash,3.97
710,,cash,4.78
711,C0B588390,card,1.09
711,CA98F096F,card,8.29
711,C47C78F3E,card,11.29
712,CE5FE148D,card,8.39
712,,cash,1.69
712,,cash,2.19
712,,cash,3.18
713,C5EDCEF49,card,16.58
713,,cash,5.17
714,C9B4BFAD7,card,5.87
715,C398240A6,card,14.69
715,CD7BAC675,card,12.47
715,C75F14FC4,card,4.78
715,,cash,1.09
715,CB2605B62,card,13.17
716,,cash,4.97
716,CEECF2680,card,3.38
717,C8D07AC5F,card,1.39
717,C2B3E322E,card,2.49
717,,cash,1.39
717,C67AD014C,card,8.45
717,C05E5871B,card,16.78
717,CA41C0CEA,card,4.28
718,C425492B9,card,25.37
718,,cash,3.38
718,C7EC261C7,card,13.48
718,C1CFAE796,card,1.09
718,,cash,3.38
719,,cash,9.78
719,CF7A07883,card,2.18
719,C95D8FE52,card,4.07
719,,cash,7.07
719,CD247CDF0,card,13.39
720,,cash,2.18
720,,cash,2.18
720,,cash,2.0
721,,cash,4.97
721,,cash,2.18
721,C8794B3DA,card,5.59
721,,cash,1.89
721,,cash,13.7
721,,cash,1.09
722,C00728A86,card,3.29
722,C9EA91055,card,1.89
722,C3CE19624,card,2.19
723,,cash,1.09
723,,cash,2.39
725,,cash,2.19
725,,cash,1.09
725,,cash,1.09
725,CF22D7C0E,card,23.48
726,C9065C5DD,card,3.98
726,C2E9C4BAC,card,7.2
726,CCCD4D17B,card,22.12
726,C6B0B56CA,card,3.12
726,C0943DC99,card,4.27
726,CA77A2268,card,2.08
727,,cash,14.65
727,,cash,3.29
727,,cash,8.39
727,C20583D14,card,6.07
727,,cash,2.58
727,C5CC708B2,card,8.39
727,CFAFF8E01,card,1.09
728,C993617D0,card,2.18
728,C376E9DAF,card,13.34
728,,cash,10.48
728,C73DC68CD,card,1.39
728,C1214EE9C,card,4.78
728,CB04B746B,card,1.69
729,C4E83FA3A,card,15.63
729,CECBA4389,card,3.18
729,,cash,2.19
729,,cash,9.07
729,,cash,5.47
729,C65985AB5,card,1.29
730,C03D0A004,card,1.29
730,,cash,12.38
730,C403FAFA2,card,10.36
730,,cash,1.39
730,,cash,5.68
732,,cash,11.54
732,,cash,3.29
732,,cash,11.99
732,,cash,9.94
732,C93C31B5B,card,1.09
732,C31FA612A,card,3.29
732,CD032E6F9,card,3.58
733,C6E696C48,card,2.39
733,,cash,1.69
733,CAAD87BD6,card,1.39
733,,cash,3.99
733,CE7474774,card,14.99
733,C857FCCC3,card,3.89
733,C23B65292,card,2.29
734,CC1EED861,card,5.89
734,C60255E30,card,11.38
734,CFE5DA78F,card,10.18
734,C9C942D5E,card,1.79
734,,cash,1.39
735,,cash,13.58
735,,cash,1.49
737,C1572041A,card,3.29
737,CB3AA8DE9,card,6.19
737,C51E113B8,card,1.59
737,CF0199977,card,6.58
737,,cash,2.18
738,C2C876495,card,6.87
738,CCABFEA64,card,9.38
738,C68F67033,card,1.09
738,,cash,2.18
738,CA5657F51,card,4.49
739,,cash,11.19
739,CE1D44AFF,card,7.78
739,C800CD04E,card,9.97
739,C1E43561D,card,1.69
739,,cash,1.79
740,C5AB225BB,card,1.69
740,CF8EAAB0A,card,2.49
740,C972130D9,card,12.28
740,C3559B6A8,card,3.29
741,CD3903C67,card,1.69
741,C71C88236,card,1.29
741,C0FFF0B85,card,1.09
741,CAE379154,card,3.98
741,C4C6E1723,card,5.3
742,CEAA69CF2,card,2.78
742,,cash,18.1
743,C27146810,card,8.45
743,,cash,1.09
743,C638377BE,card,8.98
743,C01BBFD0D,card,14.65
744,,cash,4.98
744,C3E2AC8AB,card,47.98
744,CDC614E7A,card,1.09
745,,cash,4.58
745,C18D05D98,card,2.78
745,,cash,5.58
745,,cash,3.78
746,,cash,8.39
746,C91AE3444,card,8.27
746,C2FE6BA13,card,3.58
746,CCE1D03E2,card,17.39
746,,cash,3.19
746,C0A8C0F00,card,9.47
747,CA8C494DF,card,10.68
747,,cash,2.18
748,CE532607D,card,20.98
748,C836AE9CC,card,2.29
749,,cash,1.89
749,,cash,2.78
750,C5E107B39,card,1.29
750,,cash,4.78
751,C9A7F4647,card,1.09
751,C38B7CC16,card,13.64
751,CD6EE55E5,card,1.89
751,C7526DBB4,card,6.87
752,,cash,1.79
752,CB195A6D2,card,15.98
753,,cash,14.69
753,,cash,3.38
753,C8C3B3BCF,card,8.96
753,,cash,3.29
753,,cash,2.58
753,C66E28D3C,card,1.79
753,,cash,13.4
754,,cash,1.79
754,,cash,1.09
755,CDFBF67F8,card,6.19
756,C7DF7EDB7,card,2.85
756,C1C2E7306,card,4.07
757,CBA66F8D5,card,14.95
757,C589D7EA4,card,1.39
757,CF6D5C473,card,13.4
757,C950C4DC2,card,2.58
757,C3344D391,card,15.86
757,,cash,4.38
758,C6FB3DF3F,card,4.29
758,C0DEA248E,card,3.29
759,,cash,2.09
759,,cash,7.78
759,CE891B9FB,card,1.69
760,C86C83F4A,card,1.89
760,,cash,3.58
760,,cash,7.78
760,C616F90A7,card,2.09
760,,cash,12.09
761,C9DDE9FC5,card,15.19
761,C3C15E594,card,5.88
761,CDA4C6B63,card,4.45
761,C7884F132,card,1.04
761,,cash,1.23
761,,cash,2.08
762,,cash,8.09
762,CF162CBFE,card,9.05
762,,cash,3.29
762,C2DD1D71C,card,1.29
764,CCC085CEB,card,10.89
764,,cash,4.38
765,C08772809,card,5.78
765,,cash,2.19
765,C44E63797,card,12.09
765,CE31EBD66,card,11.16
765,C81550335,card,6.38
766,C1F8D8884,card,10.79
766,,cash,14.88
766,C5BFC9422,card,2.18
767,,cash,1.29
767,C986A6340,card,5.79
767,,cash,2.29
767,CD4D96EEE,card,1.09
767,C7311F4BD,card,6.36
767,,cash,7.47
767,CAF80C3DB,card,11.55
767,,cash,8.79
768,CEBEFCF79,card,4.48
768,,cash,1.29
768,,cash,8.98
768,,cash,8.09
769,,cash,2.39
769,,cash,2.65
769,,cash,13.89
770,C3F733B12,card,3.18
770,CDDAB80E1,card,1.29
770,,cash,1.89
770,C1A1A8C0F,card,15.59
770,,cash,1.09
771,,cash,2.18
772,,cash,9.69
772,C92F766CB,card,2.29
772,C312FEC9A,card,2.18
772,,cash,1.09
773,,cash,3.19
773,,cash,4.78
773,CAA0DC746,card,9.96
774,C48444D15,card,12.69
774,CE67CD2E4,card,5.78
774,,cash,1.89
774,C22EBDE02,card,1.09
774,,cash,1.09
774,C5F5AADA0,card,4.78
775,CFD91337F,card,5.59
775,C9BC9B8CE,card,3.58
776,C3A003E9D,card,3.78
776,,cash,1.09
776,C766F0A3B,card,4.38
777,C14A7938A,card,1.69
777,CB2DE1959,card,4.54
777,C51169F28,card,1.59
778,CEF4DE4E7,card,3.19
779,C8D846AB6,card,4.54
779,,cash,6.38
779,CC9F379D4,card,5.67
779,,cash,2.98
780,,cash,1.79
780,CA49ACAC1,card,7.08
780,C42D15090,card,3.78
780,,cash,14.69
780,,cash,12.64
781,C1D78A58D,card,1.69
781,CBBAF2B5C,card,2.49
781,C59E7B12B,card,1.49
781,CF81E36FA,card,2.18
782,C9656BC49,card,6.16
782,C348D0218,card,10.89
782,CD2C58BD7,card,4.97
782,,cash,11.27
783,,cash,4.78
783,CAD6B1CC4,card,8.58
784,,cash,1.09
784,CE9DAE862,card,2.39
785,,cash,2.19
785,,cash,22.38
785,,cash,6.68
786,,cash,15.09
786,C00EF48FD,card,2.18
787,,cash,2.19
787,,cash,1.29
787,,cash,19.98
788,C79CD23B9,card,12.28
788,,cash,2.18
788,CB63C2EC7,card,11.28
788,C5474B496,card,1.89
788,CF2AB3A65,card,5.79
788,C90E38034,card,1.09
789,C2F1A0983,card,4.16
789,CCD528F52,card,3.02
789,C6B891521,card,13.58
790,,cash,11.55
790,,cash,16.88
790,,cash,1.69
791,CE467EFED,card,1.09
792,C829E75BC,card,4.58
792,C20D6FB0B,card,3.19
792,CBF0D40DA,card,8.67
793,,cash,1.09
793,CFB7C4C78,card,7.36
793,C99B4D237,card,9.19
793,,cash,3.38
793,,cash,18.99
793,C745A2724,card,2.19
794,C1292ACF3,card,38.25
794,,cash,1.09
794,C4F01B811,card,2.18
794,,cash,8.76
794,C8B7087BF,card,3.89
795,C29A70D0E,card,1.09
795,CC7DF92DD,card,24.47
795,,cash,1.79
795,,cash,2.18
796,CA285E7CA,card,2.18
796,C40BC6D99,card,2.19
797,,cash,2.65
797,C7D2B7927,card,3.19
797,C1B63FEF6,card,2.78
797,CB99A4445,card,5.3
798,,cash,4.48
798,,cash,1.09
798,,cash,1.09
798,C32785F01,card,19.98
799,CD0B0A4D0,card,2.49
799,C6EE72AAF,card,1.2
800,C0D1FB07E,card,6.58
800,,cash,2.29
801,C498EBF9C,card,9.19
801,,cash,3.19
801,C85FD8B3A,card,1.89
